,BTC,Gold,SPY
2016-10-24,653.760986328125,120.55999755859375,184.44471740722656
2016-10-25,657.5880126953125,121.47000122070312,183.8267364501953
2016-10-26,678.3040161132812,120.79000091552734,183.45765686035156
2016-10-27,688.31298828125,121.01000213623047,182.96841430664062
2016-10-28,689.6510009765625,121.58000183105469,182.4276580810547
2016-10-31,700.9719848632812,121.94000244140625,182.436279296875
2016-11-01,729.7930297851562,122.7300033569336,181.1144256591797
2016-11-02,740.8289794921875,123.63999938964844,180.02438354492188
2016-11-03,688.7000122070312,124.30000305175781,179.20040893554688
2016-11-04,703.2349853515625,124.38999938964844,179.0029296875
2016-11-07,703.1309814453125,122.1500015258789,182.9512481689453
2016-11-08,709.8480224609375,121.63999938964844,183.7752227783203
2016-11-09,723.2730102539062,121.55999755859375,185.72361755371094
2016-11-10,715.5339965820312,119.75,186.18711853027344
2016-11-11,716.4110107421875,117.0999984741211,185.75794982910156
2016-11-14,705.02099609375,116.11000061035156,185.90386962890625
2016-11-15,711.6190185546875,117.12000274658203,187.3544464111328
2016-11-16,744.197998046875,116.7699966430664,187.00250244140625
2016-11-17,740.9769897460938,116.16999816894531,187.96385192871094
2016-11-18,751.5850219726562,115.1500015258789,187.5432586669922
2016-11-21,739.2479858398438,115.58000183105469,188.95953369140625
2016-11-22,751.3469848632812,115.54000091552734,189.32862854003906
2016-11-23,744.593994140625,113.25,189.43157958984375
2016-11-25,741.6489868164062,112.61000061035156,190.1353759765625
2016-11-28,735.81298828125,113.80000305175781,189.2427215576172
2016-11-29,735.60400390625,113.2699966430664,189.61178588867188
2016-11-30,745.6909790039062,111.75,189.15695190429688
2016-12-01,756.7739868164062,111.54000091552734,188.46163940429688
2016-12-02,777.9439697265625,112.13999938964844,188.5560760498047
2016-12-05,758.7000122070312,111.54000091552734,189.6890869140625
2016-12-06,764.2239990234375,111.43000030517578,190.2899169921875
2016-12-07,768.1320190429688,111.83000183105469,192.779052734375
2016-12-08,770.8099975585938,111.56999969482422,193.2510528564453
2016-12-09,772.7940063476562,110.4000015258789,194.41845703125
2016-12-12,780.0869750976562,110.81999969482422,194.19528198242188
2016-12-13,780.5560302734375,110.44999694824219,195.4913330078125
2016-12-14,781.4810180664062,108.83000183105469,193.87767028808594
2016-12-15,778.0880126953125,107.33999633789062,194.67588806152344
2016-12-16,784.906982421875,108.05000305175781,194.29519653320312
2016-12-19,792.7139892578125,108.58999633789062,194.71820068359375
2016-12-20,800.8759765625,107.79000091552734,195.46934509277344
2016-12-21,834.281005859375,107.8499984741211,194.9254913330078
2016-12-22,864.5399780273438,107.58999633789062,194.58871459960938
2016-12-23,921.9840087890625,107.93000030517578,194.8736572265625
2016-12-27,933.197998046875,108.55999755859375,195.3571319580078
2016-12-28,975.9210205078125,108.86000061035156,193.74261474609375
2016-12-29,973.4970092773438,110.29000091552734,193.69949340820312
2016-12-30,961.2379760742188,109.61000061035156,192.991455078125
2017-01-03,1043.8399658203125,110.47000122070312,194.4678192138672
2017-01-04,1154.72998046875,110.86000061035156,195.6248016357422
2017-01-05,1013.3800048828125,112.58000183105469,195.46934509277344
2017-01-06,902.2009887695312,111.75,196.16868591308594
2017-01-09,902.8280029296875,112.66999816894531,195.52117919921875
2017-01-10,907.6790161132812,113.1500015258789,195.52117919921875
2017-01-11,777.7570190429688,113.5,196.07379150390625
2017-01-12,804.833984375,113.91000366210938,195.5815887451172
2017-01-13,823.9840087890625,114.20999908447266,196.03057861328125
2017-01-17,907.93798828125,115.8499984741211,195.33987426757812
2017-01-18,886.6179809570312,114.87000274658203,195.7715606689453
2017-01-19,899.072998046875,114.7699966430664,195.04635620117188
2017-01-20,895.0260009765625,115.05000305175781,195.76295471191406
2017-01-23,921.0120239257812,115.79000091552734,195.25350952148438
2017-01-24,892.68701171875,115.2699966430664,196.5054168701172
2017-01-25,901.5419921875,114.31999969482422,198.20632934570312
2017-01-26,917.5859985351562,113.26000213623047,197.99913024902344
2017-01-27,919.75,113.48999786376953,197.6882781982422
2017-01-30,920.3820190429688,113.97000122070312,196.46221923828125
2017-01-31,970.4030151367188,115.55000305175781,196.44500732421875
2017-02-01,989.0230102539062,115.19999694824219,196.52268981933594
2017-02-02,1011.7999877929688,115.83999633789062,196.65220642089844
2017-02-03,1029.9100341796875,116.12999725341797,198.00770568847656
2017-02-06,1038.1500244140625,117.69999694824219,197.65374755859375
2017-02-07,1061.3499755859375,117.45999908447266,197.662353515625
2017-02-08,1063.0699462890625,118.19000244140625,197.92137145996094
2017-02-09,994.3829956054688,117.29000091552734,199.09555053710938
2017-02-10,988.6740112304688,117.5999984741211,199.88124084472656
2017-02-13,990.6420288085938,116.80000305175781,200.96910095214844
2017-02-14,1004.5499877929688,116.93000030517578,201.77206420898438
2017-02-15,1007.47998046875,117.44999694824219,202.8253631591797
2017-02-16,1027.43994140625,118.08000183105469,202.65269470214844
2017-02-17,1046.2099609375,117.68000030517578,202.97215270996094
2017-02-21,1115.300048828125,117.75,204.180908203125
2017-02-22,1117.43994140625,117.91000366210938,203.99957275390625
2017-02-23,1166.719970703125,118.94000244140625,204.13771057128906
2017-02-24,1173.6800537109375,119.69999694824219,204.396728515625
2017-02-27,1179.969970703125,119.12000274658203,204.71620178222656
2017-02-28,1179.969970703125,119.2300033569336,204.16358947753906
2017-03-01,1222.5,119.05999755859375,207.02139282226562
2017-03-02,1251.010009765625,117.58000183105469,205.7177276611328
2017-03-03,1274.989990234375,117.51000213623047,205.8472137451172
2017-03-06,1272.8299560546875,116.72000122070312,205.23423767089844
2017-03-07,1223.5400390625,115.77999877929688,204.62120056152344
2017-03-08,1150.0,115.05999755859375,204.24131774902344
2017-03-09,1188.489990234375,114.47000122070312,204.5003662109375
2017-03-10,1116.719970703125,114.72000122070312,205.21690368652344
2017-03-13,1231.9200439453125,114.73999786376953,205.32049560546875
2017-03-14,1240.0,114.12000274658203,204.5348663330078
2017-03-15,1249.6099853515625,116.25,206.3048553466797
2017-03-16,1187.81005859375,116.7300033569336,205.89901733398438
2017-03-17,1100.22998046875,116.98999786376953,205.53741455078125
2017-03-20,1054.22998046875,117.51000213623047,205.31195068359375
2017-03-21,1120.5400390625,118.54000091552734,202.67588806152344
2017-03-22,1049.1400146484375,118.83000183105469,203.1527862548828
2017-03-23,1038.5899658203125,118.66999816894531,202.93597412109375
2017-03-24,937.52001953125,118.86000061035156,202.78858947753906
2017-03-27,1045.77001953125,119.52999877929688,202.58050537109375
2017-03-28,1047.1500244140625,119.04000091552734,204.05458068847656
2017-03-29,1039.969970703125,119.33000183105469,204.24537658691406
2017-03-30,1026.4300537109375,118.47000122070312,204.89572143554688
2017-03-31,1071.7900390625,118.72000122070312,204.41879272460938
2017-04-03,1143.81005859375,119.3499984741211,204.0633087158203
2017-04-04,1133.25,119.62000274658203,204.19338989257812
2017-04-05,1124.780029296875,119.62000274658203,203.5863494873047
2017-04-06,1182.6800537109375,119.18000030517578,204.15866088867188
2017-04-07,1176.9000244140625,119.45999908447266,203.95057678222656
2017-04-10,1187.1300048828125,119.45999908447266,204.07192993164062
2017-04-11,1205.010009765625,121.19000244140625,203.8291015625
2017-04-12,1200.3699951171875,122.0199966430664,202.93597412109375
2017-04-13,1169.280029296875,122.5999984741211,201.61801147460938
2017-04-17,1193.9100341796875,122.23999786376953,203.404296875
2017-04-18,1211.6700439453125,122.81999969482422,202.79730224609375
2017-04-19,1210.2900390625,121.7300033569336,202.4243621826172
2017-04-20,1229.0799560546875,121.95999908447266,204.07192993164062
2017-04-21,1222.050048828125,122.30999755859375,203.4215850830078
2017-04-24,1250.1500244140625,121.4800033569336,205.65884399414062
2017-04-25,1265.489990234375,120.25,206.85543823242188
2017-04-26,1281.0799560546875,120.83999633789062,206.72537231445312
2017-04-27,1317.72998046875,120.38999938964844,206.89881896972656
2017-04-28,1316.47998046875,120.7699966430664,206.44793701171875
2017-05-01,1421.5999755859375,119.66999816894531,206.96812438964844
2017-05-02,1452.8199462890625,119.6500015258789,207.04623413085938
2017-05-03,1490.0899658203125,117.9800033569336,206.79476928710938
2017-05-04,1537.6700439453125,116.79000091552734,207.03750610351562
2017-05-05,1555.449951171875,117.01000213623047,207.85264587402344
2017-05-08,1723.3499755859375,116.75,207.8180389404297
2017-05-09,1755.3599853515625,116.05000305175781,207.62721252441406
2017-05-10,1787.1300048828125,116.04000091552734,208.00006103515625
2017-05-11,1848.5699462890625,116.5,207.57516479492188
2017-05-12,1724.239990234375,116.83000183105469,207.2283477783203
2017-05-15,1738.4300537109375,117.13999938964844,208.37295532226562
2017-05-16,1734.449951171875,117.6500015258789,208.18214416503906
2017-05-17,1839.0899658203125,119.79000091552734,204.4881591796875
2017-05-18,1888.6500244140625,118.80999755859375,205.31195068359375
2017-05-19,1987.7099609375,119.4000015258789,206.64736938476562
2017-05-22,2173.39990234375,119.9000015258789,207.69659423828125
2017-05-23,2320.419921875,119.13999938964844,208.15618896484375
2017-05-24,2443.639892578125,119.61000061035156,208.64175415039062
2017-05-25,2304.97998046875,119.4800033569336,209.63893127441406
2017-05-26,2202.419921875,120.54000091552734,209.5956268310547
2017-05-30,2175.469970703125,120.13999938964844,209.41354370117188
2017-05-31,2286.409912109375,120.62000274658203,209.36146545410156
2017-06-01,2407.8798828125,120.72000122070312,211.0264129638672
2017-06-02,2488.550048828125,121.61000061035156,211.72874450683594
2017-06-05,2686.81005859375,121.7300033569336,211.57266235351562
2017-06-06,2863.199951171875,123.0999984741211,210.8963165283203
2017-06-07,2732.159912109375,122.44999694824219,211.28651428222656
2017-06-08,2805.6201171875,121.6500015258789,211.39059448242188
2017-06-09,2823.81005859375,120.54000091552734,211.0697784423828
2017-06-12,2659.6298828125,120.36000061035156,211.0264129638672
2017-06-13,2717.02001953125,120.4800033569336,212.05828857421875
2017-06-14,2506.3701171875,119.81999969482422,211.78948974609375
2017-06-15,2464.580078125,119.31999969482422,211.38192749023438
2017-06-16,2518.56005859375,119.33999633789062,211.4281005859375
2017-06-19,2589.60009765625,118.43000030517578,213.18829345703125
2017-06-20,2721.7900390625,118.18000030517578,211.75051879882812
2017-06-21,2689.10009765625,118.5199966430664,211.69822692871094
2017-06-22,2705.409912109375,118.91999816894531,211.60240173339844
2017-06-23,2744.909912109375,119.43000030517578,211.8550567626953
2017-06-26,2478.449951171875,118.36000061035156,211.99447631835938
2017-06-27,2552.449951171875,118.80999755859375,210.28660583496094
2017-06-28,2574.7900390625,118.9000015258789,212.16876220703125
2017-06-29,2539.320068359375,118.31999969482422,210.30404663085938
2017-06-30,2480.840087890625,118.0199966430664,210.6961669921875
2017-07-03,2564.06005859375,116.08999633789062,211.0533905029297
2017-07-05,2601.989990234375,116.5199966430664,211.5413818359375
2017-07-06,2608.56005859375,116.47000122070312,209.60696411132812
2017-07-07,2518.659912109375,115.27999877929688,210.9662628173828
2017-07-10,2372.56005859375,115.47000122070312,211.1928253173828
2017-07-11,2337.7900390625,115.62000274658203,211.0360107421875
2017-07-12,2398.840087890625,116.02999877929688,212.6218719482422
2017-07-13,2357.89990234375,115.81999969482422,212.9791259765625
2017-07-14,2233.340087890625,116.7699966430664,213.9725341796875
2017-07-17,2228.409912109375,117.29000091552734,213.94630432128906
2017-07-18,2318.8798828125,118.11000061035156,214.0596160888672
2017-07-19,2273.429931640625,118.08000183105469,215.21853637695312
2017-07-20,2817.60009765625,118.23999786376953,215.3143768310547
2017-07-21,2667.760009765625,119.26000213623047,215.1227569580078
2017-07-24,2754.860107421875,119.30999755859375,215.07041931152344
2017-07-25,2576.47998046875,118.91999816894531,215.59326171875
2017-07-26,2529.449951171875,119.87999725341797,215.6019287109375
2017-07-27,2671.780029296875,119.79000091552734,215.4014892578125
2017-07-28,2809.010009765625,120.69000244140625,215.14883422851562
2017-07-31,2875.340087890625,120.75,215.02684020996094
2017-08-01,2718.260009765625,120.6500015258789,215.50611877441406
2017-08-02,2710.669921875,120.4000015258789,215.6106414794922
2017-08-03,2804.72998046875,120.58999633789062,215.19241333007812
2017-08-04,2895.889892578125,119.6500015258789,215.5845184326172
2017-08-07,3378.93994140625,119.51000213623047,215.98532104492188
2017-08-08,3419.93994140625,119.86000061035156,215.45379638671875
2017-08-09,3342.469970703125,121.30999755859375,215.44505310058594
2017-08-10,3381.280029296875,122.20999908447266,212.404052734375
2017-08-11,3650.6201171875,122.79000091552734,212.71768188476562
2017-08-14,4325.1298828125,121.91999816894531,214.826416015625
2017-08-15,4181.93017578125,120.9800033569336,214.80032348632812
2017-08-16,4376.6298828125,121.87000274658203,215.1749725341797
2017-08-17,4331.68994140625,122.48999786376953,211.82022094726562
2017-08-18,4160.6201171875,122.30000305175781,211.4891357421875
2017-08-21,4001.739990234375,122.76000213623047,211.65464782714844
2017-08-22,4100.52001953125,122.20999908447266,213.867919921875
2017-08-23,4151.52001953125,122.66999816894531,213.1011505126953
2017-08-24,4334.68017578125,122.29000091552734,212.6044464111328
2017-08-25,4371.60009765625,122.73999786376953,213.1011505126953
2017-08-28,4382.66015625,124.69000244140625,213.10986328125
2017-08-29,4579.02001953125,124.41999816894531,213.3538360595703
2017-08-30,4565.2998046875,124.36000061035156,214.36459350585938
2017-08-31,4703.39013671875,125.81999969482422,215.65419006347656
2017-09-01,4892.009765625,126.05999755859375,215.95921325683594
2017-09-05,4376.52978515625,127.45999908447266,214.40818786621094
2017-09-06,4597.1201171875,126.80999755859375,215.14010620117188
2017-09-07,4599.8798828125,128.1300048828125,215.11398315429688
2017-09-08,4228.75,127.97000122070312,214.86131286621094
2017-09-11,4161.27001953125,126.19000244140625,217.1529998779297
2017-09-12,4130.81005859375,126.55999755859375,217.88490295410156
2017-09-13,3882.590087890625,125.61000061035156,217.989501953125
2017-09-14,3154.949951171875,126.16000366210938,217.91976928710938
2017-09-15,3637.52001953125,125.52999877929688,218.21311950683594
2017-09-18,4065.199951171875,124.36000061035156,218.67724609375
2017-09-19,3924.969970703125,124.62000274658203,218.89617919921875
2017-09-20,3905.949951171875,123.62000274658203,218.97500610351562
2017-09-21,3631.0400390625,122.68000030517578,218.38829040527344
